Frequency,Magnitude,Phase
-493.61,7.4374e-10,-1.05305
-493.6,4.61684e-10,2.49144
-493.59,4.22243e-10,2.92829
-493.58,9.29044e-10,1.47487
-493.57,1.60101e-09,2.75712
-493.56,6.86562e-09,-0.782551
-493.55,3.96185e-10,-1.87421
-493.54,2.11273e-08,-3.01468
-493.53,1.63862e-10,-1.85205
-493.52,1.99778e-10,-0.47823
-493.51,3.47573e-10,-0.758797
-493.5,1.35637e-09,0.368537
-493.49,1.94572e-09,1.92281
-493.48,8.21083e-11,2.59279
-493.47,6.46088e-10,-0.729341
-493.46,2.69896e-10,1.48492
-493.45,5.19608e-10,-2.43599
-493.44,5.32844e-09,2.71089
-493.43,6.98634e-10,0.238813
-493.42,1.59882e-10,-2.56986
-493.41,6.16032e-10,1.62744
-493.4,9.7734e-10,2.19217
-493.39,9.66122e-10,-0.0186914
-493.38,6.77225e-10,0.0864851
-493.37,3.01071e-10,2.68209
-493.36,3.71651e-10,0.537062
-493.35,9.2503e-11,2.83076
-493.34,2.07986e-10,-1.43994
-493.33,3.34009e-10,1.29568
-493.32,2.6061e-10,-0.0231858
-493.31,1.0964e-08,-1.49131
-493.3,2.65559e-10,-2.18661
-493.29,3.30717e-10,2.12059
-493.28,8.1328e-10,2.72287
-493.27,2.04278e-09,-0.27024
-493.26,1.02598e-10,0.788426
-493.25,7.92127e-10,2.77004
-493.24,4.46058e-10,2.299
-493.23,1.02114e-09,-1.79629
-493.22,3.40637e-09,1.62027
-493.21,7.2548e-10,1.42732
-493.2,1.77748e-10,1.56505
-493.19,5.21417e-10,-3.05208
-493.18,1.88772e-09,-1.93288
-493.17,8.57946e-10,-0.475552
-493.16,2.96769e-09,-1.85702
-493.15,5.83693e-10,0.11723
-493.14,4.25133e-10,-1.38538
-493.13,1.00177e-09,0.312924
-493.12,2.31028e-10,0.958945
-493.11,1.80181e-10,0.237967
-493.1,7.07626e-10,-3.10018
-493.09,2.82864e-09,0.605395
-493.08,3.6009e-10,2.72012
-493.07,4.58622e-10,2.76689
-493.06,2.82641e-10,-0.212833
-493.05,8.92465e-10,1.36011
-493.04,1.02749e-09,1.24201
-493.03,7.71692e-10,3.09371
