index,time,amplitude
664,0.664,0.150046
665,0.665,-1.08277e-14
666,0.666,-0.153389
667,0.667,-0.294959
668,0.668,-0.410392
669,0.669,-0.487654
670,0.67,-0.518246
671,0.671,-0.498127
672,0.672,-0.42821
673,0.673,-0.314376
674,0.674,-0.166999
675,0.675,6.15547e-15
676,0.676,0.170459
677,0.677,0.327538
678,0.678,0.455383
679,0.679,0.540717
680,0.68,0.574221
681,0.681,0.551531
682,0.682,0.47378
683,0.683,0.347587
684,0.684,0.184512
685,0.685,-1.74313e-14
686,0.686,-0.188076
687,0.687,-0.361145
688,0.688,-0.501769
689,0.689,-0.5954
690,0.69,-0.631875
691,0.691,-0.606512
692,0.692,-0.520674
693,0.693,-0.381746
694,0.694,-0.202516
695,0.695,-6.80283e-15
696,0.696,0.20617
697,0.697,0.395645
698,0.698,0.549368
699,0.699,0.651487
700,0.7,0.690983
701,0.701,0.662853
702,0.702,0.568705
703,0.703,0.416718
704,0.704,0.220941
705,0.705,1.51904e-14
706,0.706,-0.22467
707,0.707,-0.430904
708,0.708,-0.597992
709,0.709,-0.708755
710,0.71,-0.75131
711,0.711,-0.720331
712,0.712,-0.617685
713,0.713,-0.452366
714,0.714,-0.239714
715,0.715,-2.67954e-15
716,0.716,0.243503
717,0.717,0.466782
718,0.718,0.647448
719,0.719,0.76698
720,0.72,0.812619
721,0.721,0.77872
722,0.722,0.66742
723,0.723,0.488547
724,0.724,0.258759
725,0.725,1.19852e-14
726,0.726,-0.262595
727,0.727,-0.503138
728,0.728,-0.697542
729,0.729,-0.825931
730,0.73,-0.874667
731,0.731,-0.837788
732,0.732,-0.717714
733,0.733,-0.525121
734,0.734,-0.278004
735,0.735,3.11024e-15
736,0.736,0.281869
737,0.737,0.539827
738,0.738,0.748076
739,0.739,0.885377
740,0.74,0.937209
741,0.741,0.897304
742,0.742,0.768368
743,0.743,0.561941
744,0.744,0.29737
745,0.745,7.11648e-15
746,0.746,-0.301251
747,0.747,-0.576706
748,0.748,-0.798851
749,0.749,-0.945081
750,0.75,-1
751,0.751,-0.957032
752,0.752,-0.819183
753,0.753,-0.598864
754,0.754,-0.316783
755,0.755,1.06172e-14
756,0.756,0.320664
757,0.757,0.613629
758,0.758,0.849666
759,0.759,1.00481
760,0.76,1.06279
761,0.761,1.01674
762,0.762,0.869958
763,0.763,0.635743
764,0.764,0.336165
765,0.765,5.32572e-16
766,0.766,-0.34003
767,0.767,-0.65045
768,0.768,-0.90032
769,0.769,-1.06432
770,0.77,-1.12533
771,0.771,-1.07618
772,0.772,-0.920492
773,0.773,-0.672433
774,0.774,-0.355439
775,0.775,1.98379e-14
776,0.776,0.359275
777,0.777,0.687023
778,0.778,0.950614
779,0.779,1.12339
780,0.78,1.18738
781,0.781,1.13513
782,0.782,0.970586
783,0.783,0.708788
784,0.784,0.374531
785,0.785,-7.76412e-15
786,0.786,-0.37832
787,0.787,-0.723205
788,0.788,-1.00035
789,0.789,-1.18178
790,0.79,-1.24869
791,0.791,-1.19336
792,0.792,-1.02004
793,0.793,-0.744666
794,0.794,-0.393364
795,0.795,3.07148e-14
796,0.796,0.397093
797,0.797,0.758852
798,0.798,1.04933
799,0.799,1.23926
800,0.8,1.30902
801,0.801,1.25063
802,0.802,1.06867
803,0.803,0.779925
804,0.804,0.411864
805,0.805,-1.77172e-14
806,0.806,-0.415518
807,0.807,-0.793824
808,0.808,-1.09736
809,0.809,-1.2956
810,0.81,-1.36812
811,0.811,-1.30671
812,0.812,-1.11626
813,0.813,-0.814426
814,0.814,-0.429958
815,0.815,-3.62813e-14
816,0.816,0.433522
817,0.817,0.827983
818,0.818,1.14425
819,0.819,1.35058
820,0.82,1.42578
821,0.821,1.3614
822,0.822,1.16265
823,0.823,0.848032
824,0.824,0.447575
825,0.825,5.34322e-14
826,0.826,-0.451035
827,0.827,-0.861194
828,0.828,-1.18982
829,0.829,-1.40399
830,0.83,-1.48175
831,0.831,-1.41446
832,0.832,-1.20764
833,0.833,-0.880611
834,0.834,-0.464645
835,0.835,1.40554e-14
836,0.836,0.467988
837,0.837,0.893326
838,0.838,1.23389
839,0.839,1.4556
840,0.84,1.53583
841,0.841,1.46569
842,0.842,1.25106
843,0.843,0.912035
844,0.844,0.481101
845,0.845,2.29077e-15
846,0.846,-0.484313
847,0.847,-0.924252
848,0.848,-1.27628
849,0.849,-1.50523
850,0.85,-1.58779
851,0.851,-1.5149
852,0.852,-1.29273
853,0.853,-0.942178
854,0.854,-0.496878
855,0.855,-1.97534e-14
856,0.856,0.499946
857,0.857,0.953851
858,0.858,1.31683
859,0.859,1.55267
860,0.86,1.63742
861,0.861,1.56188
862,0.862,1.3325
863,0.863,0.970924
864,0.864,0.511913
865,0.865,3.82562e-14
866,0.866,-0.514826
867,0.867,-0.982004
868,0.868,-1.35537
869,0.869,-1.59773
870,0.87,-1.68455
871,0.871,-1.60644
872,0.872,-1.37019
873,0.873,-0.998157
874,0.874,-0.526148
875,0.875,3.93234e-14
876,0.876,0.528894
877,0.877,1.0086
878,0.878,1.39176
879,0.879,1.64024
880,0.88,1.72897
881,0.881,1.64842
882,0.882,1.40568
883,0.883,1.02377
884,0.884,0.539525
885,0.885,-2.14468e-14
886,0.886,-0.542093
887,0.887,-1.03354
888,0.888,-1.42585
889,0.889,-1.68003
890,0.89,-1.77051
891,0.891,-1.68765
892,0.892,-1.43881
893,0.893,-1.04766
894,0.894,-0.551993
895,0.895,2.63853e-15
896,0.896,0.554374
897,0.897,1.05672
898,0.898,1.4575
899,0.899,1.71695
900,0.9,1.80902
901,0.901,1.72397
902,0.902,1.46945
903,0.903,1.06974
904,0.904,0.563503
905,0.905,1.70041e-14
906,0.906,-0.565685
907,0.907,-1.07804
908,0.908,-1.48659
909,0.909,-1.75084
910,0.91,-1.84433
911,0.911,-1.75725
912,0.912,-1.49749
913,0.913,-1.08992
914,0.914,-0.574007
915,0.915,6.83937e-14
916,0.916,0.575984
917,0.917,1.09744
918,0.918,1.51301
919,0.919,1.78158
920,0.92,1.87631
921,0.921,1.78734
922,0.922,1.52281
923,0.923,1.10811
924,0.924,0.583466
925,0.925,-4.91199e-14
926,0.926,-0.585229
927,0.927,-1.11482
928,0.928,-1.53665
929,0.929,-1.80904
930,0.93,-1.90483
931,0.931,-1.81413
932,0.932,-1.54531
933,0.933,-1.12425
934,0.934,-0.591842
935,0.935,2.91401e-14
936,0.936,0.593384
937,0.937,1.13012
938,0.938,1.55742
939,0.939,1.83311
940,0.94,1.92978
941,0.941,1.83751
942,0.942,1.5649
943,0.943,1.13828
944,0.944,0.599102
945,0.945,-8.56763e-15
946,0.946,-0.600417
947,0.947,-1.14328
948,0.948,-1.57524
949,0.949,-1.8537
950,0.95,-1.95106
951,0.951,-1.85739
952,0.952,-1.58152
953,0.953,-1.15013
954,0.954,-0.605217
955,0.955,-1.24798e-14
956,0.956,0.6063
957,0.957,1.15425
958,0.958,1.59003
959,0.959,1.87073
960,0.96,1.96858
961,0.961,1.8737
962,0.962,1.59508
963,0.963,1.15976
964,0.964,0.610162
965,0.965,3.38809e-14
966,0.966,-0.611009
967,0.967,-1.16298
968,0.968,-1.60174
969,0.969,-1.88413
970,0.97,-1.98229
971,0.971,-1.88637
972,0.972,-1.60555
973,0.973,-1.16713
974,0.974,-0.61392
975,0.975,-5.55112e-14
976,0.976,0.614527
977,0.977,1.16944
978,0.978,1.61032
979,0.979,1.89385
980,0.98,1.99211
981,0.981,1.89534
982,0.982,1.61287
983,0.983,1.17222
984,0.984,0.616474
985,0.985,-3.61901e-14
986,0.986,-0.616839
987,0.987,-1.17361
988,0.988,-1.61574
989,0.989,-1.89984
990,0.99,-1.99803
991,0.991,-1.90059
992,0.992,-1.61701
993,0.993,-1.175
994,0.994,-0.617814
995,0.995,1.47058e-14
996,0.996,0.617936
997,0.997,1.17547
998,0.998,1.61797
999,0.999,1.90209
1000,1,2
1001,1.001,1.90209
1002,1.002,1.61797
1003,1.003,1.17547
1004,1.004,0.617936
1005,1.005,6.85014e-15
1006,1.006,-0.617814
1007,1.007,-1.175
1008,1.008,-1.61701
1009,1.009,-1.90059
1010,1.01,-1.99803
1011,1.011,-1.89984
1012,1.012,-1.61574
1013,1.013,-1.17361
1014,1.014,-0.616839
1015,1.015,-2.835e-14
1016,1.016,0.616474
1017,1.017,1.17222
1018,1.018,1.61287
1019,1.019,1.89534
1020,1.02,1.99211
1021,1.021,1.89385
1022,1.022,1.61032
1023,1.023,1.16944
1024,1.024,0.614527
1025,1.025,4.96666e-14
1026,1.026,-0.61392
1027,1.027,-1.16713
1028,1.028,-1.60555
1029,1.029,-1.88637
1030,1.03,-1.98229
1031,1.031,-1.88413
1032,1.032,-1.60174
1033,1.033,-1.16298
1034,1.034,-0.611009
1035,1.035,-7.06741e-14
1036,1.036,0.610162
1037,1.037,1.15976
1038,1.038,1.59508
1039,1.039,1.8737
1040,1.04,1.96858
1041,1.041,1.87073
1042,1.042,1.59003
1043,1.043,1.15425
1044,1.044,0.6063
1045,1.045,9.12484e-14
1046,1.046,-0.605217
1047,1.047,-1.15013
1048,1.048,-1.58152
1049,1.049,-1.85739
1050,1.05,-1.95106
1051,1.051,-1.8537
1052,1.052,-1.57524
1053,1.053,-1.14328
1054,1.054,-0.600417
1055,1.055,-9.42348e-16
1056,1.056,0.599102
1057,1.057,1.13828
1058,1.058,1.5649
1059,1.059,1.83751
1060,1.06,1.92978
1061,1.061,1.83311
1062,1.062,1.55742
1063,1.063,1.13012
1064,1.064,0.593384
1065,1.065,2.16057e-14
1066,1.066,-0.591842
1067,1.067,-1.12425
1068,1.068,-1.54531
1069,1.069,-1.81413
1070,1.07,-1.90483
1071,1.071,-1.80904
1072,1.072,-1.53665
1073,1.073,-1.11482
1074,1.074,-0.585229
1075,1.075,-4.16905e-14
1076,1.076,0.583466
1077,1.077,1.10811
1078,1.078,1.52281
1079,1.079,1.78734
1080,1.08,1.87631
1081,1.081,1.78158
1082,1.082,1.51301
