Frequency,Magnitude,Phase
-487.06,1.48733e-10,-1.46559
-487.04,2.27306e-10,-2.94089
-487.02,1.26634e-10,-1.39773
-487,1.01445e-10,-0.454297
-486.98,2.50592e-10,-1.46102
-486.96,5.9514e-11,-1.23496
-486.94,3.15664e-10,-2.36713
-486.92,2.33962e-10,-1.54297
-486.9,1.3897e-10,-1.39268
-486.88,1.35028e-10,-1.52766
-486.86,2.57703e-10,0.268765
-486.84,4.91263e-11,2.26276
-486.82,2.65522e-10,-1.07715
-486.8,1.28553e-10,-0.132426
-486.78,1.14902e-10,2.60335
-486.76,1.97361e-11,-0.888846
-486.74,1.11258e-10,-1.2868
-486.72,1.81399e-10,-0.478463
-486.7,1.13117e-10,-1.5375
-486.68,1.79536e-10,-0.910017
-486.66,4.6052e-11,-0.897904
-486.64,2.6531e-10,1.33347
-486.62,1.84704e-10,-0.44678
-486.6,1.81178e-10,-1.03046
-486.58,1.19365e-10,-2.15189
-486.56,3.58504e-10,-1.34306
-486.54,8.304e-11,-2.79208
-486.52,1.03227e-10,-1.63535
-486.5,1.77609e-10,-0.47282
-486.48,9.99501e-11,-0.278791
-486.46,5.13602e-11,-0.389276
-486.44,1.77878e-10,-1.12337
-486.42,1.39485e-10,-0.816474
-486.4,1.30889e-10,-1.99946
-486.38,1.76396e-10,-0.76923
-486.36,2.06329e-10,-2.65921
-486.34,2.02079e-10,-1.08281
-486.32,3.19888e-11,-1.24804
-486.3,4.79174e-11,0.347486
-486.28,1.40666e-10,0.927665
-486.26,2.93109e-10,-2.21538
-486.24,1.2402e-10,0.687377
-486.22,4.64908e-10,-1.39717
-486.2,2.56046e-10,-2.94137
-486.18,1.23816e-10,0.726627
-486.16,1.24427e-10,-0.516149
-486.14,1.23156e-10,-1.26052
-486.12,7.71317e-11,-1.16206
-486.1,2.58582e-10,-1.14074
-486.08,2.71233e-10,-2.09059
-486.06,1.83804e-10,-0.774821
-486.04,1.69905e-10,-0.395552
-486.02,1.75287e-10,-0.686255
-486,1.58026e-10,-1.61462
-485.98,1.47509e-10,0.588416
-485.96,2.03332e-10,-0.74654
-485.94,8.63138e-11,1.32322
-485.92,2.44017e-10,1.05183
-485.9,4.52457e-10,-2.1133
-485.88,3.12047e-10,-2.0682
-485.86,2.96595e-10,-2.52231
-485.84,2.22789e-10,-1.0054
-485.82,5.82154e-10,-0.175
-485.8,9.53371e-10,-0.383506
-485.78,3.03281e-10,-0.922405
-485.76,9.20841e-11,-0.674931
-485.74,4.96033e-09,-0.31868
-485.72,3.79015e-10,-1.41645
-485.7,1.36014e-10,-0.796942
-485.68,1.28921e-10,-0.314785
-485.66,9.71658e-11,2.72463
-485.64,1.76118e-10,-1.24935
-485.62,4.75791e-10,1.16807
-485.6,2.25757e-10,-1.14543
-485.58,2.10619e-10,-1.01559
-485.56,2.43809e-10,-0.594783
