index,time,amplitude
946,0.946,-0.524105
947,0.947,-0.520354
948,0.948,-0.516593
949,0.949,-0.512822
950,0.95,-0.509041
951,0.951,-0.505251
952,0.952,-0.50145
953,0.953,-0.49764
954,0.954,-0.49382
955,0.955,-0.489991
956,0.956,-0.486152
957,0.957,-0.482304
958,0.958,-0.478447
959,0.959,-0.47458
960,0.96,-0.470704
961,0.961,-0.466819
962,0.962,-0.462925
963,0.963,-0.459022
964,0.964,-0.45511
965,0.965,-0.451189
966,0.966,-0.44726
967,0.967,-0.443322
968,0.968,-0.439375
969,0.969,-0.43542
970,0.97,-0.431456
971,0.971,-0.427484
972,0.972,-0.423504
973,0.973,-0.419515
974,0.974,-0.415519
975,0.975,-0.411514
976,0.976,-0.407502
977,0.977,-0.403481
978,0.978,-0.399453
979,0.979,-0.395417
980,0.98,-0.391374
981,0.981,-0.387323
982,0.982,-0.383264
983,0.983,-0.379198
984,0.984,-0.375124
985,0.985,-0.371044
986,0.986,-0.366956
987,0.987,-0.362861
988,0.988,-0.358759
989,0.989,-0.35465
990,0.99,-0.350534
991,0.991,-0.346412
992,0.992,-0.342283
993,0.993,-0.338147
994,0.994,-0.334004
995,0.995,-0.329855
996,0.996,-0.3257
997,0.997,-0.321539
998,0.998,-0.317371
999,0.999,-0.313197
1000,1,-0.309017
1001,1.001,-0.304831
1002,1.002,-0.300639
1003,1.003,-0.296442
1004,1.004,-0.292238
1005,1.005,-0.288029
1006,1.006,-0.283815
1007,1.007,-0.279594
1008,1.008,-0.275369
1009,1.009,-0.271138
1010,1.01,-0.266902
1011,1.011,-0.262661
1012,1.012,-0.258414
1013,1.013,-0.254163
1014,1.014,-0.249907
1015,1.015,-0.245646
1016,1.016,-0.24138
1017,1.017,-0.237109
1018,1.018,-0.232834
1019,1.019,-0.228555
1020,1.02,-0.224271
1021,1.021,-0.219982
1022,1.022,-0.21569
1023,1.023,-0.211393
1024,1.024,-0.207092
1025,1.025,-0.202787
1026,1.026,-0.198479
1027,1.027,-0.194166
1028,1.028,-0.189849
1029,1.029,-0.185529
1030,1.03,-0.181206
1031,1.031,-0.176879
1032,1.032,-0.172548
1033,1.033,-0.168214
1034,1.034,-0.163877
1035,1.035,-0.159537
1036,1.036,-0.155193
1037,1.037,-0.150847
1038,1.038,-0.146497
1039,1.039,-0.142145
1040,1.04,-0.13779
1041,1.041,-0.133433
1042,1.042,-0.129073
1043,1.043,-0.12471
1044,1.044,-0.120345
1045,1.045,-0.115977
1046,1.046,-0.111608
1047,1.047,-0.107236
1048,1.048,-0.102862
1049,1.049,-0.0984861
1050,1.05,-0.0941083
1051,1.051,-0.0897287
1052,1.052,-0.0853474
1053,1.053,-0.0809644
1054,1.054,-0.0765798
1055,1.055,-0.0721938
1056,1.056,-0.0678063
1057,1.057,-0.0634176
1058,1.058,-0.0590276
1059,1.059,-0.0546365
1060,1.06,-0.0502443
1061,1.061,-0.0458512
1062,1.062,-0.0414571
1063,1.063,-0.0370623
1064,1.064,-0.0326668
1065,1.065,-0.0282706
1066,1.066,-0.0238738
1067,1.067,-0.0194766
1068,1.068,-0.0150791
1069,1.069,-0.0106812
1070,1.07,-0.00628314
1071,1.071,-0.00188495
1072,1.072,0.00251327
1073,1.073,0.00691145
1074,1.074,0.0113095
1075,1.075,0.0157073
1076,1.076,0.0201048
1077,1.077,0.024502
1078,1.078,0.0288986
1079,1.079,0.0332947
1080,1.08,0.0376902
1081,1.081,0.0420849
1082,1.082,0.0464788
1083,1.083,0.0508718
1084,1.084,0.0552639
1085,1.085,0.0596548
1086,1.086,0.0640446
1087,1.087,0.0684332
1088,1.088,0.0728204
1089,1.089,0.0772063
1090,1.09,0.0815906
1091,1.091,0.0859734
1092,1.092,0.0903545
1093,1.093,0.0947338
1094,1.094,0.0991113
1095,1.095,0.103487
1096,1.096,0.107861
1097,1.097,0.112232
1098,1.098,0.116601
1099,1.099,0.120968
1100,1.1,0.125333
1101,1.101,0.129696
1102,1.102,0.134055
1103,1.103,0.138413
1104,1.104,0.142767
1105,1.105,0.147119
1106,1.106,0.151468
1107,1.107,0.155814
1108,1.108,0.160157
1109,1.109,0.164497
1110,1.11,0.168833
1111,1.111,0.173167
1112,1.112,0.177497
1113,1.113,0.181824
1114,1.114,0.186147
1115,1.115,0.190466
1116,1.116,0.194782
1117,1.117,0.199094
1118,1.118,0.203403
1119,1.119,0.207707
1120,1.12,0.212007
1121,1.121,0.216303
1122,1.122,0.220595
1123,1.123,0.224883
1124,1.124,0.229166
1125,1.125,0.233445
1126,1.126,0.23772
1127,1.127,0.24199
1128,1.128,0.246255
1129,1.129,0.250515
1130,1.13,0.254771
1131,1.131,0.259021
1132,1.132,0.263267
1133,1.133,0.267507
1134,1.134,0.271743
1135,1.135,0.275973
1136,1.136,0.280198
1137,1.137,0.284417
1138,1.138,0.288631
1139,1.139,0.292839
1140,1.14,0.297042
1141,1.141,0.301238
1142,1.142,0.305429
1143,1.143,0.309614
1144,1.144,0.313794
1145,1.145,0.317967
1146,1.146,0.322134
1147,1.147,0.326294
1148,1.148,0.330449
1149,1.149,0.334596
1150,1.15,0.338738
1151,1.151,0.342873
1152,1.152,0.347001
1153,1.153,0.351123
1154,1.154,0.355237
1155,1.155,0.359345
1156,1.156,0.363446
1157,1.157,0.36754
1158,1.158,0.371627
1159,1.159,0.375707
1160,1.16,0.379779
1161,1.161,0.383844
1162,1.162,0.387902
1163,1.163,0.391952
1164,1.164,0.395994
1165,1.165,0.400029
1166,1.166,0.404056
1167,1.167,0.408076
1168,1.168,0.412087
1169,1.169,0.41609
1170,1.17,0.420086
1171,1.171,0.424073
1172,1.172,0.428052
1173,1.173,0.432023
1174,1.174,0.435985
1175,1.175,0.439939
1176,1.176,0.443885
1177,1.177,0.447822
1178,1.178,0.45175
1179,1.179,0.455669
