Frequency,Magnitude,Phase
-493.93,2.84775e-10,-1.68964
-493.92,2.76212e-10,2.97903
-493.91,2.64126e-11,-1.66861
-493.9,6.2202e-10,-0.670133
-493.89,3.02599e-10,-2.20779
-493.88,4.97816e-10,2.90967
-493.87,3.25256e-11,-2.7419
-493.86,3.31458e-10,-0.907494
-493.85,2.14592e-10,-0.300132
-493.84,3.56305e-10,-2.02782
-493.83,2.67139e-10,-2.31741
-493.82,2.04803e-10,-2.79403
-493.81,1.63359e-10,0.116158
-493.8,2.59848e-10,2.17529
-493.79,1.53894e-10,3.08335
-493.78,3.39155e-10,-0.101707
-493.77,1.76131e-10,-2.49344
-493.76,3.00718e-10,0.68317
-493.75,1.23511e-10,-1.61428
-493.74,2.46742e-10,2.72888
-493.73,1.06456e-10,2.15387
-493.72,1.98344e-09,-3.05246
-493.71,1.04808e-10,-2.0239
-493.7,1.07869e-09,2.33543
-493.69,1.03389e-10,-2.8424
-493.68,4.10276e-10,0.478686
-493.67,9.02671e-11,-2.07349
-493.66,2.00645e-10,-1.96549
-493.65,4.45216e-10,1.84459
-493.64,5.0101e-10,-1.59135
-493.63,4.82785e-10,-2.45309
-493.62,2.06959e-10,0.805611
-493.61,2.99004e-10,-1.37015
-493.6,1.21243e-10,-2.16841
-493.59,1.10241e-10,-1.78485
-493.58,2.92732e-11,-2.17901
-493.57,2.72002e-09,2.49979
-493.56,4.96014e-11,2.89868
-493.55,1.76844e-10,1.83616
-493.54,3.4208e-08,-3.09157
-493.53,1.73326e-10,2.03508
-493.52,8.66682e-11,-0.22454
-493.51,2.30287e-11,0.853072
-493.5,1.20603e-10,-1.10781
-493.49,2.82366e-09,1.09512
-493.48,4.23369e-10,0.685666
-493.47,4.62164e-10,2.82065
-493.46,1.12492e-10,-1.72963
-493.45,3.97681e-10,-1.88936
-493.44,2.60687e-11,-0.268878
-493.43,5.52189e-11,1.85809
-493.42,3.6747e-10,-1.67957
-493.41,7.70326e-10,2.50249
-493.4,1.32964e-10,0.500698
-493.39,2.90886e-10,0.40001
-493.38,3.06581e-10,-2.77636
-493.37,9.95567e-10,2.58609
-493.36,2.46167e-10,2.25396
-493.35,7.83211e-11,2.7536
-493.34,3.88038e-10,-1.45597
-493.33,1.89416e-10,-1.11794
-493.32,1.66024e-10,-1.42107
-493.31,5.82207e-10,3.07177
-493.3,1.42717e-10,-2.79377
-493.29,1.2786e-10,2.60722
-493.28,2.78926e-10,2.71362
-493.27,3.25068e-10,2.66388
-493.26,9.99832e-11,-1.82437
-493.25,4.57757e-10,-1.62083
-493.24,4.6728e-11,-0.180667
-493.23,2.57007e-10,-1.47982
-493.22,5.36618e-10,0.439868
-493.21,1.03196e-10,2.09725
-493.2,3.7335e-10,2.87615
-493.19,2.3901e-10,0.309877
-493.18,6.56336e-10,-2.8382
-493.17,3.64144e-11,-2.08494
-493.16,2.83399e-10,-1.43476
-493.15,1.36327e-10,-0.976637
-493.14,2.57722e-10,1.70464
-493.13,1.32381e-10,0.856136
-493.12,6.24811e-11,2.55742
-493.11,1.34476e-10,-2.44778
-493.1,1.84199e-10,-1.53108
-493.09,6.16377e-10,-0.481457
-493.08,1.35132e-10,-2.73328
-493.07,1.80756e-10,-2.60677
-493.06,9.96003e-11,1.12688
-493.05,3.14981e-10,-1.96472
-493.04,2.68027e-10,1.51619
-493.03,5.41676e-10,-2.13651
-493.02,1.74907e-10,-2.61642
-493.01,4.21798e-10,2.09253
-493,3.47164e-11,3.10878
-492.99,3.77554e-10,1.90002
-492.98,1.94385e-10,0.130317
-492.97,2.3704e-10,1.53216
-492.96,2.40144e-10,-2.10131
-492.95,2.14695e-10,1.52785
-492.94,3.57878e-10,0.727213
-492.93,1.54376e-09,0.560445
-492.92,6.79846e-11,1.37108
-492.91,3.22187e-10,-2.42074
-492.9,6.43382e-11,-1.99155
-492.89,1.4575e-10,1.10918
-492.88,8.02941e-10,0.198687
-492.87,3.00151e-09,1.83423
-492.86,4.57502e-10,-1.70558
-492.85,1.19206e-10,-1.04545
-492.84,2.57165e-10,-1.67129
-492.83,1.79167e-10,2.97424
-492.82,3.46661e-10,-0.778291
-492.81,2.70379e-10,-2.58151
-492.8,6.15221e-11,-0.895589
-492.79,1.79853e-10,1.6612
-492.78,5.09997e-10,2.0587
-492.77,5.20445e-10,1.74537
-492.76,1.32116e-10,-1.054
-492.75,5.19887e-11,3.03952
-492.74,1.45617e-10,1.12526
-492.73,5.4167e-10,2.0657
-492.72,1.14656e-10,-1.19802
-492.71,2.86823e-10,-1.25647
-492.7,2.65857e-10,-0.565094
-492.69,5.7183e-11,2.48547
-492.68,1.65632e-10,1.46313
-492.67,2.92856e-10,-0.763735
-492.66,9.54572e-11,-2.31377
-492.65,1.95244e-10,0.907581
-492.64,3.28266e-11,1.91018
-492.63,2.63107e-10,-1.1827
-492.62,1.61877e-10,2.5192
-492.61,1.34839e-10,1.15293
-492.6,3.52912e-10,0.401158
-492.59,5.04716e-11,-2.31881
-492.58,6.20212e-10,-2.35613
-492.57,7.26397e-10,-0.850409
-492.56,2.61228e-11,-2.16424
-492.55,6.56858e-10,-2.18225
-492.54,1.7925e-10,-0.715001
-492.53,3.89841e-10,3.13663
-492.52,3.47362e-09,-0.967972
-492.51,3.92405e-10,-1.55726
-492.5,2.84148e-10,0.185169
