index,time,amplitude
470,0.47,-3.20931e-17
471,0.471,-3.21896e-17
472,0.472,-3.22679e-17
473,0.473,-3.23272e-17
474,0.474,-3.23665e-17
475,0.475,-3.23849e-17
476,0.476,-3.23816e-17
477,0.477,-3.23556e-17
478,0.478,-3.23059e-17
479,0.479,-3.22316e-17
480,0.48,-3.21316e-17
481,0.481,-3.20049e-17
482,0.482,-3.18505e-17
483,0.483,-3.16672e-17
484,0.484,-3.14539e-17
485,0.485,-3.12094e-17
486,0.486,-3.09324e-17
487,0.487,-3.06219e-17
488,0.488,-3.02766e-17
489,0.489,-2.98952e-17
490,0.49,-2.94766e-17
491,0.491,-2.90193e-17
492,0.492,-2.85221e-17
493,0.493,-2.79834e-17
494,0.494,-2.74019e-17
495,0.495,-2.67761e-17
496,0.496,-2.61044e-17
497,0.497,-2.53853e-17
498,0.498,-2.46174e-17
499,0.499,-2.37992e-17
500,0.5,-2.29291e-17
501,0.501,-2.20054e-17
502,0.502,-2.10265e-17
503,0.503,-1.99907e-17
504,0.504,-1.88959e-17
505,0.505,-1.77406e-17
506,0.506,-1.65227e-17
507,0.507,-1.52405e-17
508,0.508,-1.38922e-17
509,0.509,-1.2476e-17
510,0.51,-1.09899e-17
511,0.511,-9.43197e-18
512,0.512,-7.8002e-18
513,0.513,-6.09239e-18
514,0.514,-4.30634e-18
515,0.515,-2.43981e-18
516,0.516,-4.90594e-19
517,0.517,1.54348e-18
518,0.518,3.66458e-18
519,0.519,5.87486e-18
520,0.52,8.17655e-18
521,0.521,1.0572e-17
522,0.522,1.30637e-17
523,0.523,1.56541e-17
524,0.524,1.8346e-17
525,0.525,2.1142e-17
526,0.526,2.40446e-17
527,0.527,2.70566e-17
528,0.528,3.01803e-17
529,0.529,3.34183e-17
530,0.53,3.67731e-17
531,0.531,4.02476e-17
532,0.532,4.38445e-17
533,0.533,4.75669e-17
534,0.534,5.1418e-17
535,0.535,5.54007e-17
536,0.536,5.95181e-17
537,0.537,6.37732e-17
538,0.538,6.81689e-17
539,0.539,7.2708e-17
540,0.54,7.73934e-17
541,0.541,8.22282e-17
542,0.542,8.72158e-17
543,0.543,9.23597e-17
544,0.544,9.76633e-17
545,0.545,1.0313e-16
546,0.546,1.08764e-16
547,0.547,1.14568e-16
548,0.548,1.20545e-16
549,0.549,1.26699e-16
550,0.55,1.33033e-16
551,0.551,1.3955e-16
552,0.552,1.46254e-16
553,0.553,1.53148e-16
554,0.554,1.60238e-16
555,0.555,1.67527e-16
556,0.556,1.75018e-16
557,0.557,1.82716e-16
558,0.558,1.90624e-16
559,0.559,1.98746e-16
560,0.56,2.07084e-16
561,0.561,2.15644e-16
562,0.562,2.24428e-16
563,0.563,2.33441e-16
564,0.564,2.42688e-16
565,0.565,2.52174e-16
566,0.566,2.61901e-16
567,0.567,2.71875e-16
568,0.568,2.821e-16
569,0.569,2.92577e-16
570,0.57,3.03313e-16
571,0.571,3.14309e-16
572,0.572,3.25572e-16
573,0.573,3.37106e-16
574,0.574,3.48915e-16
575,0.575,3.61004e-16
576,0.576,3.73379e-16
577,0.577,3.86042e-16
578,0.578,3.98998e-16
579,0.579,4.12251e-16
580,0.58,4.25804e-16
581,0.581,4.39662e-16
582,0.582,4.53829e-16
583,0.583,4.68311e-16
584,0.584,4.83112e-16
585,0.585,4.98238e-16
586,0.586,5.13693e-16
587,0.587,5.29481e-16
588,0.588,5.45607e-16
589,0.589,5.62074e-16
590,0.59,5.78886e-16
591,0.591,5.96046e-16
592,0.592,6.13561e-16
593,0.593,6.31435e-16
594,0.594,6.49672e-16
595,0.595,6.6828e-16
596,0.596,6.87262e-16
597,0.597,7.06622e-16
598,0.598,7.26364e-16
599,0.599,7.46491e-16
600,0.6,7.67008e-16
601,0.601,7.87918e-16
602,0.602,8.09225e-16
603,0.603,8.30935e-16
604,0.604,8.53054e-16
605,0.605,8.75587e-16
606,0.606,8.98537e-16
607,0.607,9.21909e-16
608,0.608,9.45706e-16
609,0.609,9.69931e-16
610,0.61,9.94588e-16
611,0.611,1.01968e-15
612,0.612,1.04521e-15
613,0.613,1.07118e-15
614,0.614,1.09761e-15
615,0.615,1.12448e-15
616,0.616,1.15182e-15
617,0.617,1.17962e-15
618,0.618,1.20788e-15
619,0.619,1.23661e-15
620,0.62,1.26581e-15
621,0.621,1.29547e-15
622,0.622,1.32562e-15
623,0.623,1.35624e-15
624,0.624,1.38735e-15
625,0.625,1.41895e-15
626,0.626,1.45104e-15
627,0.627,1.48362e-15
628,0.628,1.5167e-15
629,0.629,1.55028e-15
630,0.63,1.58436e-15
631,0.631,1.61893e-15
632,0.632,1.65401e-15
633,0.633,1.6896e-15
634,0.634,1.7257e-15
635,0.635,1.76231e-15
636,0.636,1.79944e-15
637,0.637,1.83709e-15
638,0.638,1.87526e-15
639,0.639,1.91394e-15
640,0.64,1.95314e-15
641,0.641,1.99286e-15
642,0.642,2.0331e-15
643,0.643,2.07387e-15
644,0.644,2.11515e-15
645,0.645,2.15697e-15
646,0.646,2.19931e-15
647,0.647,2.24218e-15
648,0.648,2.28558e-15
649,0.649,2.3295e-15
650,0.65,2.37394e-15
651,0.651,2.4189e-15
652,0.652,2.46439e-15
653,0.653,2.51039e-15
654,0.654,2.55691e-15
655,0.655,2.60396e-15
656,0.656,2.65154e-15
657,0.657,2.69963e-15
658,0.658,2.74823e-15
659,0.659,2.79735e-15
660,0.66,2.84698e-15
661,0.661,2.8971e-15
662,0.662,2.94773e-15
663,0.663,2.99885e-15
664,0.664,3.05047e-15
665,0.665,3.10259e-15
666,0.666,3.15521e-15
667,0.667,3.20831e-15
668,0.668,3.2619e-15
669,0.669,3.31596e-15
670,0.67,3.37049e-15
671,0.671,3.42547e-15
672,0.672,3.48091e-15
673,0.673,3.5368e-15
674,0.674,3.59314e-15
675,0.675,3.64993e-15
676,0.676,3.70715e-15
677,0.677,3.76481e-15
678,0.678,3.82288e-15
679,0.679,3.88137e-15
680,0.68,3.94025e-15
681,0.681,3.99951e-15
682,0.682,4.05916e-15
683,0.683,4.11917e-15
684,0.684,4.17956e-15
685,0.685,4.24031e-15
686,0.686,4.3014e-15
687,0.687,4.36284e-15
688,0.688,4.4246e-15
689,0.689,4.48667e-15
690,0.69,4.54904e-15
691,0.691,4.61168e-15
692,0.692,4.67458e-15
693,0.693,4.73775e-15
694,0.694,4.80117e-15
695,0.695,4.86482e-15
696,0.696,4.9287e-15
697,0.697,4.99279e-15
698,0.698,5.05708e-15
699,0.699,5.12153e-15
700,0.7,5.18612e-15
701,0.701,5.25085e-15
702,0.702,5.3157e-15
703,0.703,5.38064e-15
704,0.704,5.44568e-15
705,0.705,5.51079e-15
706,0.706,5.57595e-15
707,0.707,5.64116e-15
708,0.708,5.70638e-15
709,0.709,5.77158e-15
710,0.71,5.83674e-15
711,0.711,5.90184e-15
712,0.712,5.96685e-15
713,0.713,6.03177e-15
714,0.714,6.09656e-15
715,0.715,6.16122e-15
716,0.716,6.22572e-15
717,0.717,6.29004e-15
718,0.718,6.35415e-15
719,0.719,6.418e-15
720,0.72,6.48158e-15
721,0.721,6.54485e-15
722,0.722,6.60778e-15
723,0.723,6.67036e-15
724,0.724,6.73256e-15
725,0.725,6.79437e-15
726,0.726,6.85575e-15
727,0.727,6.91668e-15
728,0.728,6.97711e-15
729,0.729,7.03701e-15
730,0.73,7.09633e-15
731,0.731,7.15505e-15
732,0.732,7.21313e-15
733,0.733,7.27055e-15
734,0.734,7.32728e-15
735,0.735,7.3833e-15
736,0.736,7.43857e-15
737,0.737,7.49305e-15
738,0.738,7.54671e-15
739,0.739,7.59949e-15
740,0.74,7.65135e-15
741,0.741,7.70224e-15
742,0.742,7.75215e-15
743,0.743,7.80102e-15
744,0.744,7.84884e-15
745,0.745,7.89557e-15
746,0.746,7.94117e-15
747,0.747,7.98561e-15
748,0.748,8.02882e-15
749,0.749,8.07076e-15
750,0.75,8.11137e-15
751,0.751,8.15061e-15
752,0.752,8.18843e-15
753,0.753,8.22481e-15
754,0.754,8.25971e-15
755,0.755,8.29308e-15
756,0.756,8.3249e-15
757,0.757,8.3551e-15
758,0.758,8.38363e-15
759,0.759,8.41044e-15
760,0.76,8.43545e-15
761,0.761,8.45863e-15
762,0.762,8.47991e-15
763,0.763,8.49928e-15
764,0.764,8.51668e-15
765,0.765,8.53207e-15
766,0.766,8.54542e-15
767,0.767,8.55666e-15
768,0.768,8.56572e-15
769,0.769,8.57255e-15
770,0.77,8.57707e-15
771,0.771,8.57924e-15
772,0.772,8.57899e-15
773,0.773,8.57628e-15
774,0.774,8.57109e-15
775,0.775,8.56335e-15
776,0.776,8.55302e-15
777,0.777,8.54005e-15
778,0.778,8.52435e-15
779,0.779,8.50585e-15
780,0.78,8.48449e-15
781,0.781,8.46021e-15
782,0.782,8.43294e-15
783,0.783,8.40264e-15
784,0.784,8.36928e-15
785,0.785,8.3328e-15
786,0.786,8.29314e-15
787,0.787,8.25026e-15
788,0.788,8.20406e-15
789,0.789,8.15447e-15
790,0.79,8.10142e-15
791,0.791,8.04484e-15
792,0.792,7.98467e-15
793,0.793,7.92087e-15
794,0.794,7.8534e-15
795,0.795,7.7822e-15
796,0.796,7.70722e-15
797,0.797,7.62839e-15
798,0.798,7.54564e-15
799,0.799,7.45888e-15
800,0.8,7.36803e-15
801,0.801,7.27303e-15
802,0.802,7.17382e-15
803,0.803,7.07035e-15
804,0.804,6.96258e-15
805,0.805,6.85047e-15
806,0.806,6.73395e-15
807,0.807,6.61297e-15
808,0.808,6.48743e-15
809,0.809,6.35727e-15
810,0.81,6.22238e-15
811,0.811,6.08272e-15
812,0.812,5.93822e-15
813,0.813,5.78883e-15
814,0.814,5.63453e-15
815,0.815,5.47527e-15
816,0.816,5.311e-15
817,0.817,5.14165e-15
818,0.818,4.96714e-15
819,0.819,4.78738e-15
820,0.82,4.6023e-15
821,0.821,4.41182e-15
822,0.822,4.21591e-15
823,0.823,4.01453e-15
824,0.824,3.80763e-15
825,0.825,3.59519e-15
